"item","category","company","number_per_case","metric","month","day","amount"
"Absolute Citron","vodka","Southern",12,"thru","9","26",8
"Absolute Vanilla","vodka","Southern",12,"oh","leftover","2022",60
"Absolute Vanilla","vodka","Southern",12,"opening","order","2023",0
"Absolute Vanilla","vodka","Southern",12,"oh","4","30",48
"Absolute Vanilla","vodka","Southern",12,"thru","4","30",12
"Absolute Vanilla","vodka","Southern",12,"order","5","7",NA
"Absolute Vanilla","vodka","Southern",12,"oh","5","7",47
"Absolute Vanilla","vodka","Southern",12,"thru","5","7",1
"Absolute Vanilla","vodka","Southern",12,"order","5","14",0
"Absolute Vanilla","vodka","Southern",12,"oh","5","14",44
"Absolute Vanilla","vodka","Southern",12,"thru","5","14",3
"Absolute Vanilla","vodka","Southern",12,"order","5","21",1
"Absolute Vanilla","vodka","Southern",12,"oh","5","21",60
"Absolute Vanilla","vodka","Southern",12,"thru","5","21",NA
"Absolute Vanilla","vodka","Southern",12,"order","5","28",2
"Absolute Vanilla","vodka","Southern",12,"oh","5","28",59
"Absolute Vanilla","vodka","Southern",12,"thru","5","28",3
"Absolute Vanilla","vodka","Southern",12,"order","6","4",NA
"Absolute Vanilla","vodka","Southern",12,"oh","6","4",59
"Absolute Vanilla","vodka","Southern",12,"thru","6","4",0
"Absolute Vanilla","vodka","Southern",12,"order","6","11",3
"Absolute Vanilla","vodka","Southern",12,"oh","6","11",54
"Absolute Vanilla","vodka","Southern",12,"thru","6","11",8
"Absolute Vanilla","vodka","Southern",12,"order","6","18",NA
"Absolute Vanilla","vodka","Southern",12,"oh","6","18",55
"Absolute Vanilla","vodka","Southern",12,"thru","6","18",NA
"Absolute Vanilla","vodka","Southern",12,"order","6","25",4
"Absolute Vanilla","vodka","Southern",12,"oh","6","25",55
"Absolute Vanilla","vodka","Southern",12,"thru","6","25",4
"Absolute Vanilla","vodka","Southern",12,"order","7","9",1
"Absolute Vanilla","vodka","Southern",12,"oh","7","9",53
"Absolute Vanilla","vodka","Southern",12,"thru","7","9",3
"Absolute Vanilla","vodka","Southern",12,"order","7","16",NA
"Absolute Vanilla","vodka","Southern",12,"oh","7","16",53
"Absolute Vanilla","vodka","Southern",12,"thru","7","16",0
"Absolute Vanilla","vodka","Southern",12,"order","7","23",NA
"Absolute Vanilla","vodka","Southern",12,"oh","7","23",49
"Absolute Vanilla","vodka","Southern",12,"thru","7","23",4
"Absolute Vanilla","vodka","Southern",12,"order","7","30",NA
"Absolute Vanilla","vodka","Southern",12,"oh","7","30",48
"Absolute Vanilla","vodka","Southern",12,"thru","7","30",1
"Absolute Vanilla","vodka","Southern",12,"order","8","6",NA
"Absolute Vanilla","vodka","Southern",12,"oh","8","6",44
"Absolute Vanilla","vodka","Southern",12,"thru","8","6",4
"Absolute Vanilla","vodka","Southern",12,"order","8","13",NA
"Absolute Vanilla","vodka","Southern",12,"oh","8","13",49
"Absolute Vanilla","vodka","Southern",12,"thru","8","13",NA
"Absolute Vanilla","vodka","Southern",12,"order","8","20",3
"Absolute Vanilla","vodka","Southern",12,"oh","8","20",44
"Absolute Vanilla","vodka","Southern",12,"thru","8","20",8
"Absolute Vanilla","vodka","Southern",12,"order","8","29",0
"Absolute Vanilla","vodka","Southern",12,"oh","8","29",41
"Absolute Vanilla","vodka","Southern",12,"thru","8","29",3
"Absolute Vanilla","vodka","Southern",12,"order","9","6",NA
"Absolute Vanilla","vodka","Southern",12,"oh","9","6",41
"Absolute Vanilla","vodka","Southern",12,"thru","9","6",0
"Absolute Vanilla","vodka","Southern",12,"order","9","12",0
"Absolute Vanilla","vodka","Southern",12,"oh","9","12",44
"Absolute Vanilla","vodka","Southern",12,"thru","9","12",NA
"Absolute Vanilla","vodka","Southern",12,"order","9","26",0
"Absolute Vanilla","vodka","Southern",12,"oh","9","26",44
"Absolute Vanilla","vodka","Southern",12,"thru","9","26",0
"Absolute Watermelon","vodka","Southern",6,"oh","leftover","2022",72
"Absolute Watermelon","vodka","Southern",6,"opening","order","2023",1
"Absolute Watermelon","vodka","Southern",6,"oh","4","30",51
"Absolute Watermelon","vodka","Southern",6,"thru","4","30",22
"Absolute Watermelon","vodka","Southern",6,"order","5","7",NA
"Absolute Watermelon","vodka","Southern",6,"oh","5","7",50
"Absolute Watermelon","vodka","Southern",6,"thru","5","7",1
"Absolute Watermelon","vodka","Southern",6,"order","5","14",NA
"Absolute Watermelon","vodka","Southern",6,"oh","5","14",55
"Absolute Watermelon","vodka","Southern",6,"thru","5","14",NA
"Absolute Watermelon","vodka","Southern",6,"order","5","21",3
"Absolute Watermelon","vodka","Southern",6,"oh","5","21",56
"Absolute Watermelon","vodka","Southern",6,"thru","5","21",2
"Absolute Watermelon","vodka","Southern",6,"order","5","28",NA
"Absolute Watermelon","vodka","Southern",6,"oh","5","28",56
"Absolute Watermelon","vodka","Southern",6,"thru","5","28",0
"Absolute Watermelon","vodka","Southern",6,"order","6","4",NA
"Absolute Watermelon","vodka","Southern",6,"oh","6","4",54
"Absolute Watermelon","vodka","Southern",6,"thru","6","4",2
"Absolute Watermelon","vodka","Southern",6,"order","6","11",0
"Absolute Watermelon","vodka","Southern",6,"oh","6","11",54
"Absolute Watermelon","vodka","Southern",6,"thru","6","11",0
"Absolute Watermelon","vodka","Southern",6,"order","6","18",NA
"Absolute Watermelon","vodka","Southern",6,"oh","6","18",44
"Absolute Watermelon","vodka","Southern",6,"thru","6","18",10
"Absolute Watermelon","vodka","Southern",6,"order","6","25",4
"Absolute Watermelon","vodka","Southern",6,"oh","6","25",47
"Absolute Watermelon","vodka","Southern",6,"thru","6","25",1
"Absolute Watermelon","vodka","Southern",6,"order","7","9",1
"Absolute Watermelon","vodka","Southern",6,"oh","7","9",51
"Absolute Watermelon","vodka","Southern",6,"thru","7","9",NA
"Absolute Watermelon","vodka","Southern",6,"order","7","16",NA
"Absolute Watermelon","vodka","Southern",6,"oh","7","16",47
"Absolute Watermelon","vodka","Southern",6,"thru","7","16",4
"Absolute Watermelon","vodka","Southern",6,"order","7","23",NA
"Absolute Watermelon","vodka","Southern",6,"oh","7","23",54
"Absolute Watermelon","vodka","Southern",6,"thru","7","23",NA
"Absolute Watermelon","vodka","Southern",6,"order","7","30",NA
"Absolute Watermelon","vodka","Southern",6,"oh","7","30",51
"Absolute Watermelon","vodka","Southern",6,"thru","7","30",3
"Absolute Watermelon","vodka","Southern",6,"order","8","6",NA
"Absolute Watermelon","vodka","Southern",6,"oh","8","6",51
"Absolute Watermelon","vodka","Southern",6,"thru","8","6",0
"Absolute Watermelon","vodka","Southern",6,"order","8","13",NA
"Absolute Watermelon","vodka","Southern",6,"oh","8","13",52
"Absolute Watermelon","vodka","Southern",6,"thru","8","13",NA
"Absolute Watermelon","vodka","Southern",6,"order","8","20",0
"Absolute Watermelon","vodka","Southern",6,"oh","8","20",50
"Absolute Watermelon","vodka","Southern",6,"thru","8","20",2
"Absolute Watermelon","vodka","Southern",6,"order","8","29",0
"Absolute Watermelon","vodka","Southern",6,"oh","8","29",48
"Absolute Watermelon","vodka","Southern",6,"thru","8","29",2
"Absolute Watermelon","vodka","Southern",6,"order","9","6",NA
"Absolute Watermelon","vodka","Southern",6,"oh","9","6",48
"Absolute Watermelon","vodka","Southern",6,"thru","9","6",0
"Absolute Watermelon","vodka","Southern",6,"order","9","12",0
"Absolute Watermelon","vodka","Southern",6,"oh","9","12",52
"Absolute Watermelon","vodka","Southern",6,"thru","9","12",NA
"Absolute Watermelon","vodka","Southern",6,"order","9","26",0
"Absolute Watermelon","vodka","Southern",6,"oh","9","26",50
"Absolute Watermelon","vodka","Southern",6,"thru","9","26",2
"Amaretto","liqueur","Union",12,"oh","leftover","2022",15
"Amaretto","liqueur","Union",12,"opening","order","2023",34
"Amaretto","liqueur","Union",12,"oh","4","30",33
"Amaretto","liqueur","Union",12,"thru","4","30",16
"Amaretto","liqueur","Union",12,"order","5","7",NA
"Amaretto","liqueur","Union",12,"oh","5","7",36
"Amaretto","liqueur","Union",12,"thru","5","7",NA
"Amaretto","liqueur","Union",12,"order","5","14",0
"Amaretto","liqueur","Union",12,"oh","5","14",19
"Amaretto","liqueur","Union",12,"thru","5","14",17
"Amaretto","liqueur","Union",12,"order","5","21",51
"Amaretto","liqueur","Union",12,"oh","5","21",70
"Amaretto","liqueur","Union",12,"thru","5","21",0
"Amaretto","liqueur","Union",12,"order","5","28",4
"Amaretto","liqueur","Union",12,"oh","5","28",62
"Amaretto","liqueur","Union",12,"thru","5","28",12
"Amaretto","liqueur","Union",12,"order","6","4",NA
"Amaretto","liqueur","Union",12,"oh","6","4",61
"Amaretto","liqueur","Union",12,"thru","6","4",1
"Amaretto","liqueur","Union",12,"order","6","11",0
"Amaretto","liqueur","Union",12,"oh","6","11",52
"Amaretto","liqueur","Union",12,"thru","6","11",9
"Amaretto","liqueur","Union",12,"order","6","18",3
"Amaretto","liqueur","Union",12,"oh","6","18",45
"Amaretto","liqueur","Union",12,"thru","6","18",10
"Amaretto","liqueur","Union",12,"order","6","25",4
"Amaretto","liqueur","Union",12,"oh","6","25",38
"Amaretto","liqueur","Union",12,"thru","6","25",11
"Amaretto","liqueur","Union",12,"order","7","9",16
"Amaretto","liqueur","Union",12,"oh","7","9",14
"Amaretto","liqueur","Union",12,"thru","7","9",40
"Amaretto","liqueur","Union",12,"order","7","16",NA
"Amaretto","liqueur","Union",12,"oh","7","16",77
"Amaretto","liqueur","Union",12,"thru","7","16",NA
"Amaretto","liqueur","Union",12,"order","7","23",NA
"Amaretto","liqueur","Union",12,"oh","7","23",73
"Amaretto","liqueur","Union",12,"thru","7","23",4
"Amaretto","liqueur","Union",12,"order","7","30",4
"Amaretto","liqueur","Union",12,"oh","7","30",64
"Amaretto","liqueur","Union",12,"thru","7","30",13
"Amaretto","liqueur","Union",12,"order","8","6",NA
"Amaretto","liqueur","Union",12,"oh","8","6",56
"Amaretto","liqueur","Union",12,"thru","8","6",8
"Amaretto","liqueur","Union",12,"order","8","13",NA
"Amaretto","liqueur","Union",12,"oh","8","13",47
"Amaretto","liqueur","Union",12,"thru","8","13",9
"Amaretto","liqueur","Union",12,"order","8","20",49
"Amaretto","liqueur","Union",12,"oh","8","20",8
"Amaretto","liqueur","Union",12,"thru","8","20",88
"Amaretto","liqueur","Union",12,"order","8","29",0
"Amaretto","liqueur","Union",12,"oh","8","29",80
"Amaretto","liqueur","Union",12,"thru","8","29",NA
"Amaretto","liqueur","Union",12,"order","9","6",NA
"Amaretto","liqueur","Union",12,"oh","9","6",70
"Amaretto","liqueur","Union",12,"thru","9","6",10
"Amaretto","liqueur","Union",12,"order","9","12",0
"Amaretto","liqueur","Union",12,"oh","9","12",78
"Amaretto","liqueur","Union",12,"thru","9","12",NA
"Amaretto","liqueur","Union",12,"order","9","26",0
"Amaretto","liqueur","Union",12,"oh","9","26",35
"Amaretto","liqueur","Union",12,"thru","9","26",43
"Avion","tequila","Southern",6,"oh","leftover","2022",20
"Avion","tequila","Southern",6,"opening","order","2023",NA
"Avion","tequila","Southern",6,"oh","4","30",11
"Avion","tequila","Southern",6,"thru","4","30",9
"Avion","tequila","Southern",6,"order","5","7",NA
"Avion","tequila","Southern",6,"oh","5","7",11
"Avion","tequila","Southern",6,"thru","5","7",0
"Avion","tequila","Southern",6,"order","5","14",NA
"Avion","tequila","Southern",6,"oh","5","14",11
"Avion","tequila","Southern",6,"thru","5","14",0
"Avion","tequila","Southern",6,"order","5","21",1
"Avion","tequila","Southern",6,"oh","5","21",11
"Avion","tequila","Southern",6,"thru","5","21",1
"Avion","tequila","Southern",6,"order","5","28",3
"Avion","tequila","Southern",6,"oh","5","28",14
"Avion","tequila","Southern",6,"thru","5","28",0
"Avion","tequila","Southern",6,"order","6","4",NA
"Avion","tequila","Southern",6,"oh","6","4",13
"Avion","tequila","Southern",6,"thru","6","4",1
"Avion","tequila","Southern",6,"order","6","11",2
"Avion","tequila","Southern",6,"oh","6","11",12
"Avion","tequila","Southern",6,"thru","6","11",3
"Avion","tequila","Southern",6,"order","6","18",NA
"Avion","tequila","Southern",6,"oh","6","18",12
"Avion","tequila","Southern",6,"thru","6","18",0
"Avion","tequila","Southern",6,"order","6","25",4
"Avion","tequila","Southern",6,"oh","6","25",12
"Avion","tequila","Southern",6,"thru","6","25",4
"Avion","tequila","Southern",6,"order","7","9",4
"Avion","tequila","Southern",6,"oh","7","9",7
"Avion","tequila","Southern",6,"thru","7","9",9
"Avion","tequila","Southern",6,"order","7","16",NA
"Avion","tequila","Southern",6,"oh","7","16",12
"Avion","tequila","Southern",6,"thru","7","16",NA
"Avion","tequila","Southern",6,"order","7","23",NA
"Avion","tequila","Southern",6,"oh","7","23",15
"Avion","tequila","Southern",6,"thru","7","23",NA
"Avion","tequila","Southern",6,"order","7","30",NA
"Avion","tequila","Southern",6,"oh","7","30",14
"Avion","tequila","Southern",6,"thru","7","30",1
"Avion","tequila","Southern",6,"order","8","6",NA
"Avion","tequila","Southern",6,"oh","8","6",12
"Avion","tequila","Southern",6,"thru","8","6",2
"Avion","tequila","Southern",6,"order","8","13",NA
"Avion","tequila","Southern",6,"oh","8","13",12
"Avion","tequila","Southern",6,"thru","8","13",0
"Avion","tequila","Southern",6,"order","8","20",4
"Avion","tequila","Southern",6,"oh","8","20",11
"Avion","tequila","Southern",6,"thru","8","20",5
"Avion","tequila","Southern",6,"order","8","29",0
"Avion","tequila","Southern",6,"oh","8","29",13
"Avion","tequila","Southern",6,"thru","8","29",NA
"Avion","tequila","Southern",6,"order","9","6",NA
"Avion","tequila","Southern",6,"oh","9","6",15
"Avion","tequila","Southern",6,"thru","9","6",NA
"Avion","tequila","Southern",6,"order","9","12",0
"Avion","tequila","Southern",6,"oh","9","12",12
"Avion","tequila","Southern",6,"thru","9","12",3
"Avion","tequila","Southern",6,"order","9","26",0
"Avion","tequila","Southern",6,"oh","9","26",11
"Avion","tequila","Southern",6,"thru","9","26",1
"B&B","whiskey","Southern",12,"oh","leftover","2022",35
"B&B","whiskey","Southern",12,"opening","order","2023",3
"B&B","whiskey","Southern",12,"oh","4","30",16
"B&B","whiskey","Southern",12,"thru","4","30",22
"B&B","whiskey","Southern",12,"order","5","7",NA
"B&B","whiskey","Southern",12,"oh","5","7",13
"B&B","whiskey","Southern",12,"thru","5","7",3
"B&B","whiskey","Southern",12,"order","5","14",NA
"B&B","whiskey","Southern",12,"oh","5","14",14
"B&B","whiskey","Southern",12,"thru","5","14",NA
"B&B","whiskey","Southern",12,"order","5","21",3
"B&B","whiskey","Southern",12,"oh","5","21",11
"B&B","whiskey","Southern",12,"thru","5","21",6
"B&B","whiskey","Southern",12,"order","5","28",4
"B&B","whiskey","Southern",12,"oh","5","28",14
"B&B","whiskey","Southern",12,"thru","5","28",1
"B&B","whiskey","Southern",12,"order","6","4",NA
"B&B","whiskey","Southern",12,"oh","6","4",10
"B&B","whiskey","Southern",12,"thru","6","4",4
"B&B","whiskey","Southern",12,"order","6","11",3
"B&B","whiskey","Southern",12,"oh","6","11",9
"B&B","whiskey","Southern",12,"thru","6","11",4
"B&B","whiskey","Southern",12,"order","6","18",NA
"B&B","whiskey","Southern",12,"oh","6","18",10
"B&B","whiskey","Southern",12,"thru","6","18",NA
"B&B","whiskey","Southern",12,"order","6","25",2
"B&B","whiskey","Southern",12,"oh","6","25",9
"B&B","whiskey","Southern",12,"thru","6","25",3
"B&B","whiskey","Southern",12,"order","7","9",19
"B&B","whiskey","Southern",12,"oh","7","9",23
"B&B","whiskey","Southern",12,"thru","7","9",5
"B&B","whiskey","Southern",12,"order","7","16",NA
"B&B","whiskey","Southern",12,"oh","7","16",25
"B&B","whiskey","Southern",12,"thru","7","16",NA
"B&B","whiskey","Southern",12,"order","7","23",NA
"B&B","whiskey","Southern",12,"oh","7","23",24
"B&B","whiskey","Southern",12,"thru","7","23",1
"B&B","whiskey","Southern",12,"order","7","30",NA
"B&B","whiskey","Southern",12,"oh","7","30",22
"B&B","whiskey","Southern",12,"thru","7","30",2
"B&B","whiskey","Southern",12,"order","8","6",NA
"B&B","whiskey","Southern",12,"oh","8","6",26
"B&B","whiskey","Southern",12,"thru","8","6",NA
"B&B","whiskey","Southern",12,"order","8","13",NA
"B&B","whiskey","Southern",12,"oh","8","13",6
"B&B","whiskey","Southern",12,"thru","8","13",20
"B&B","whiskey","Southern",12,"order","8","20",4
"B&B","whiskey","Southern",12,"oh","8","20",7
"B&B","whiskey","Southern",12,"thru","8","20",3
"B&B","whiskey","Southern",12,"order","8","29",0
"B&B","whiskey","Southern",12,"oh","8","29",6
"B&B","whiskey","Southern",12,"thru","8","29",1
"B&B","whiskey","Southern",12,"order","9","6",NA
"B&B","whiskey","Southern",12,"oh","9","6",6
"B&B","whiskey","Southern",12,"thru","9","6",0
"B&B","whiskey","Southern",12,"order","9","12",0
"B&B","whiskey","Southern",12,"oh","9","12",4
"B&B","whiskey","Southern",12,"thru","9","12",2
"B&B","whiskey","Southern",12,"order","9","26",0
"B&B","whiskey","Southern",12,"oh","9","26",7
"B&B","whiskey","Southern",12,"thru","9","26",NA
"Bacardi","rum","Southern",12,"oh","leftover","2022",42
"Bacardi","rum","Southern",12,"opening","order","2023",53
"Bacardi","rum","Southern",12,"oh","4","30",11
"Bacardi","rum","Southern",12,"thru","4","30",84
"Bacardi","rum","Southern",12,"order","5","7",NA
"Bacardi","rum","Southern",12,"oh","5","7",8
"Bacardi","rum","Southern",12,"thru","5","7",3
"Bacardi","rum","Southern",12,"order","5","14",4
"Bacardi","rum","Southern",12,"oh","5","14",3
"Bacardi","rum","Southern",12,"thru","5","14",9
"Bacardi","rum","Southern",12,"order","5","21",84
"Bacardi","rum","Southern",12,"oh","5","21",76
"Bacardi","rum","Southern",12,"thru","5","21",11
"Bacardi","rum","Southern",12,"order","5","28",1
"Bacardi","rum","Southern",12,"oh","5","28",79
"Bacardi","rum","Southern",12,"thru","5","28",NA
"Bacardi","rum","Southern",12,"order","6","4",NA
"Bacardi","rum","Southern",12,"oh","6","4",42
"Bacardi","rum","Southern",12,"thru","6","4",37
"Bacardi","rum","Southern",12,"order","6","11",50
"Bacardi","rum","Southern",12,"oh","6","11",88
"Bacardi","rum","Southern",12,"thru","6","11",4
"Bacardi","rum","Southern",12,"order","6","18",NA
"Bacardi","rum","Southern",12,"oh","6","18",98
"Bacardi","rum","Southern",12,"thru","6","18",NA
"Bacardi","rum","Southern",12,"order","6","25",1
"Bacardi","rum","Southern",12,"oh","6","25",92
